News,Date,market_compound,sentiment_encoded,Open,High,Low,Close,Adj Close,Volume
Investors say consumer demand will hold up despite trade war and slowing economy,2019-01-22,0.3911,1,39.102500915527344,39.182498931884766,38.15499877929688,38.32500076293945,36.78475570678711,121576000
"Apple and airline stocks tumble, trimming $4bn from value of Berkshire’s stakes",2019-01-23,0.34,1,38.53749847412109,38.78499984741211,37.92499923706055,38.47999954223633,36.93352890014648,92522400
China struggles and slower iPhone upgrades sent the stock tumbling on Thursday,2019-01-24,-0.3612,-1,38.52750015258789,38.619998931884766,37.935001373291016,38.17499923706055,36.64078140258789,101766000
"Rattled by alerts on China growth, markets expect pause in Fed rate rises",2019-01-25,0.3818,1,38.869998931884766,39.532501220703125,38.58000183105469,39.43999862670898,37.85494613647461,134142000
The iPhone maker’s revenue revision is going to hurt,2019-01-26,-0.5267,-1,38.9474983215332,39.08250045776367,38.415000915527344,39.07500076293945,37.50461196899414,104768400
"Treasury yields climbed after economy added 312,000 jobs in December",2019-01-27,0.2023,1,38.9474983215332,39.08250045776367,38.415000915527344,39.07500076293945,37.50461196899414,104768400
Economic fundamentals are vulnerable to poor policymaking,2019-01-28,-0.6124,-1,38.9474983215332,39.08250045776367,38.415000915527344,39.07500076293945,37.50461196899414,104768400
Setback marks end of golden age when speed of innovation provided obsolescence,2019-01-29,0.3818,1,39.0625,39.532501220703125,38.52750015258789,38.66999816894531,37.11588287353516,166348800
Chief takes first trip to Swiss resort gathering amid ‘Big Tech’ backlash,2019-01-30,0.0,0,40.8125,41.53749847412109,40.057498931884766,41.3125,39.65217590332031,244439200
Chief takes first trip to Swiss resort gathering amid ‘Big Tech’ backlash,2019-01-31,0.0,0,41.52750015258789,42.25,41.13999938964844,41.61000061035156,39.9377326965332,162958400
iPhone's China shipments fell 22% in fourth quarter last year,2019-02-01,0.0,0,41.7400016784668,42.244998931884766,41.48249816894531,41.630001068115234,39.95692443847656,130672400
iPhone's China shipments fell 22% in fourth quarter last year,2019-02-02,0.0,0,41.852500915527344,42.915000915527344,41.81999969482422,42.8125,41.0919075012207,125982000
iPhone's China shipments fell 22% in fourth quarter last year,2019-02-03,0.0,0,41.852500915527344,42.915000915527344,41.81999969482422,42.8125,41.0919075012207,125982000
"Earnings coming from tech giants Apple, Amazon, Microsoft, Tesla",2019-02-04,0.1779,1,41.852500915527344,42.915000915527344,41.81999969482422,42.8125,41.0919075012207,125982000
Mobile screen maker cites impact from trade war and slowdown in China’s economy,2019-02-05,-0.5994,-1,43.21500015258789,43.77000045776367,43.087501525878906,43.54499816894531,41.79496383666992,144406400
Flaw allowed callers to listen in on others before they answered,2019-02-06,0.0,0,43.66249847412109,43.89250183105469,43.212501525878906,43.560001373291016,41.809364318847656,112958400
Slide in iPhone sales underscores urgency of push into services,2019-02-07,0.0,0,43.09999847412109,43.48500061035156,42.584999084472656,42.73500061035156,41.017520904541016,126966800
Suspended Chinese national accused of theft related to closely guarded project,2019-02-08,-0.6486,-1,42.247501373291016,42.665000915527344,42.10499954223633,42.602500915527344,41.06571578979492,95280000
Suspended Chinese national accused of theft related to closely guarded project,2019-02-09,-0.6486,-1,42.76250076293945,42.8025016784668,42.3125,42.35749816894531,40.82954406738281,83973600
Suspended Chinese national accused of theft related to closely guarded project,2019-02-10,-0.6486,-1,42.76250076293945,42.8025016784668,42.3125,42.35749816894531,40.82954406738281,83973600
Suspended Chinese national accused of theft related to closely guarded project,2019-02-11,-0.6486,-1,42.76250076293945,42.8025016784668,42.3125,42.35749816894531,40.82954406738281,83973600
Suspended Chinese national accused of theft related to closely guarded project,2019-02-12,-0.6486,-1,42.525001525878906,42.75,42.42499923706055,42.72249984741211,41.1813850402832,89134000
Spat between tech heavyweights comes amid broader debate about data privacy,2019-02-13,0.0,0,42.84749984741211,43.119998931884766,42.47999954223633,42.54499816894531,41.010284423828125,89960800
"Snap stems its user declines and claws back losses, Apple gets a new boss for its re…",2019-02-14,-0.4019,-1,42.4275016784668,42.81499862670898,42.345001220703125,42.70000076293945,41.159698486328125,87342800
"Snap stems its user declines and claws back losses, Apple gets a new boss for its re…",2019-02-15,-0.4019,-1,42.8125,42.92499923706055,42.4375,42.60499954223633,41.0681266784668,98507200
"Snap stems its user declines and claws back losses, Apple gets a new boss for its re…",2019-02-16,-0.4019,-1,42.4275016784668,42.86000061035156,42.372501373291016,42.73249816894531,41.19101333618164,75891200
"Snap stems its user declines and claws back losses, Apple gets a new boss for its re…",2019-02-17,-0.4019,-1,42.4275016784668,42.86000061035156,42.372501373291016,42.73249816894531,41.19101333618164,75891200
"Snap stems its user declines and claws back losses, Apple gets a new boss for its re…",2019-02-18,-0.4019,-1,42.4275016784668,42.86000061035156,42.372501373291016,42.73249816894531,41.19101333618164,75891200
"Snap stems its user declines and claws back losses, Apple gets a new boss for its re…",2019-02-19,-0.4019,-1,42.4275016784668,42.86000061035156,42.372501373291016,42.73249816894531,41.19101333618164,75891200
Deirdre O’Brien to manage 506 stores as iPhone maker contends with slowing sales,2019-02-20,0.0,0,42.79750061035156,43.33000183105469,42.747501373291016,43.00749969482422,41.45610046386719,104457600
Deirdre O’Brien to manage 506 stores as iPhone maker contends with slowing sales,2019-02-21,0.0,0,42.95000076293945,43.09249877929688,42.57500076293945,42.76499938964844,41.22234344482422,68998800
Deirdre O’Brien to manage 506 stores as iPhone maker contends with slowing sales,2019-02-22,0.0,0,42.89500045776367,43.25,42.845001220703125,43.24250030517578,41.68262481689453,75652800
Deirdre O’Brien to manage 506 stores as iPhone maker contends with slowing sales,2019-02-23,0.0,0,43.540000915527344,43.96749877929688,43.48749923706055,43.557498931884766,41.98625564575195,87493600
Deirdre O’Brien to manage 506 stores as iPhone maker contends with slowing sales,2019-02-24,0.0,0,43.540000915527344,43.96749877929688,43.48749923706055,43.557498931884766,41.98625564575195,87493600
Deirdre O’Brien to manage 506 stores as iPhone maker contends with slowing sales,2019-02-25,0.0,0,43.540000915527344,43.96749877929688,43.48749923706055,43.557498931884766,41.98625564575195,87493600
Deirdre O’Brien to manage 506 stores as iPhone maker contends with slowing sales,2019-02-26,0.0,0,43.4275016784668,43.82500076293945,43.29249954223633,43.58250045776367,42.01036071777344,68280800
Apple’s main chip supplier suffers as evidence mounts that chip cycle has turned,2019-02-27,-0.4767,-1,43.3025016784668,43.75,43.182498931884766,43.71749877929688,42.14048767089844,111341600
Brand popularity surges and sales jump in groundswell of patriotic support,2019-02-28,0.7003,1,43.58000183105469,43.727500915527344,43.22999954223633,43.28749847412109,41.72599792480469,112861600
Brand popularity surges and sales jump in groundswell of patriotic support,2019-03-01,0.7003,1,43.56999969482422,43.78749847412109,43.22249984741211,43.74250030517578,42.16460037231445,103544800
Brand popularity surges and sales jump in groundswell of patriotic support,2019-03-02,0.7003,1,43.92250061035156,44.4375,43.49250030517578,43.962501525878906,42.37665939331055,109744800
Problems combine with collapse of cryptocurrency market and US-China trade war,2019-03-03,-0.8689,-1,43.92250061035156,44.4375,43.49250030517578,43.962501525878906,42.37665939331055,109744800
Problems combine with collapse of cryptocurrency market and US-China trade war,2019-03-04,-0.8689,-1,43.92250061035156,44.4375,43.49250030517578,43.962501525878906,42.37665939331055,109744800
Problems combine with collapse of cryptocurrency market and US-China trade war,2019-03-05,-0.8689,-1,43.98500061035156,44.0,43.6349983215332,43.88249969482422,42.29954147338867,78949600
Problems combine with collapse of cryptocurrency market and US-China trade war,2019-03-06,-0.8689,-1,43.66749954223633,43.872501373291016,43.48500061035156,43.630001068115234,42.05615234375,83241600
Problems combine with collapse of cryptocurrency market and US-China trade war,2019-03-07,-0.8689,-1,43.46749877929688,43.61000061035156,43.005001068115234,43.125,41.56936264038086,99185600
Pay package dwarfed by that of predecessor Angela Ahrendts,2019-03-08,-0.1027,-1,42.58000183105469,43.26750183105469,42.375,43.227500915527344,41.66817092895508,95997600
Pay package dwarfed by that of predecessor Angela Ahrendts,2019-03-09,-0.1027,-1,43.872501373291016,44.77999877929688,43.837501525878906,44.72499847412109,43.11165618896485,128044000
Pay package dwarfed by that of predecessor Angela Ahrendts,2019-03-10,-0.1027,-1,43.872501373291016,44.77999877929688,43.837501525878906,44.72499847412109,43.11165618896485,128044000
Earnings season saw Silicon Valley resort to an obscure performance without any meaningful numbers,2019-03-11,-0.2411,-1,43.872501373291016,44.77999877929688,43.837501525878906,44.72499847412109,43.11165618896485,128044000
Earnings season saw Silicon Valley resort to an obscure performance without any meaningful numbers,2019-03-12,-0.2411,-1,45.0,45.66749954223633,44.84249877929688,45.227500915527344,43.59602355957031,129870400
"Brought in from Burberry, she rethought the tech group’s approach to retail",2019-03-13,0.0,0,45.5625,45.82500076293945,45.22999954223633,45.4275016784668,43.7888069152832,124130000
"Rules will create ‘fair, transparent and predictable’ environment, EU officials say",2019-03-14,0.2732,1,45.97499847412109,46.025001525878906,45.63999938964844,45.932498931884766,44.27559280395508,94318000
Phonemaker buckles to legal pressure after court banned sales,2019-03-15,-0.5719,-1,46.212501525878906,46.83250045776367,45.935001373291016,46.52999877929688,44.85154342651367,156171600
Phonemaker buckles to legal pressure after court banned sales,2019-03-16,-0.5719,-1,46.45000076293945,47.09749984741211,46.4474983215332,47.005001068115234,45.30940628051758,104879200
Court annuls verdict that scheme worth about €700m amounted to systematic state aid,2019-03-17,0.3612,1,46.45000076293945,47.09749984741211,46.4474983215332,47.005001068115234,45.30940628051758,104879200
The group also sold Oracle shares and added Suncor to its portfolio,2019-03-18,0.296,1,46.45000076293945,47.09749984741211,46.4474983215332,47.005001068115234,45.30940628051758,104879200
Icons that mimic physical objects are a comforting sight in an ocean of data,2019-03-19,0.4019,1,47.087501525878906,47.247501373291016,46.47999954223633,46.63249969482422,44.95034408569336,126585600
Icons that mimic physical objects are a comforting sight in an ocean of data,2019-03-20,0.4019,1,46.557498931884766,47.372501373291016,46.182498931884766,47.040000915527344,45.34313583374024,124140800
Icons that mimic physical objects are a comforting sight in an ocean of data,2019-03-21,0.4019,1,47.505001068115234,49.08250045776367,47.45249938964844,48.772499084472656,47.01314926147461,204136800
There are dozens of examples of companies making Faustian bargains to please Wall Street,2019-03-22,0.3182,1,48.834999084472656,49.42250061035156,47.69499969482422,47.76250076293945,46.03957748413086,169630800
There are dozens of examples of companies making Faustian bargains to please Wall Street,2019-03-23,0.3182,1,47.87749862670898,47.994998931884766,46.650001525878906,47.185001373291016,45.48291015625,175381200
There are dozens of examples of companies making Faustian bargains to please Wall Street,2019-03-24,0.3182,1,47.87749862670898,47.994998931884766,46.650001525878906,47.185001373291016,45.48291015625,175381200
The iPhone maker is expected to unveil a renewed push into news and video services,2019-03-25,0.0,0,47.87749862670898,47.994998931884766,46.650001525878906,47.185001373291016,45.48291015625,175381200
Squirrel!,2019-03-26,0.0,0,47.915000915527344,48.220001220703125,46.14500045776367,46.6974983215332,45.012996673583984,199202000
The question is whether media companies will sign up to its TV platform,2019-03-27,0.0,0,47.1875,47.43999862670898,46.63750076293945,47.11750030517578,45.41784286499024,119393600
The news channel is the jewel in the crown of the media group,2019-03-28,0.3612,1,47.23749923706055,47.38999938964844,46.88249969482422,47.18000030517578,45.47809219360352,83121600
Apple sets out services strategy at star-studded event with Oprah Winfrey and Steven Spielberg,2019-03-29,0.0,0,47.45750045776367,47.52000045776367,47.1349983215332,47.48749923706055,45.77449417114258,94256000
Apple sets out services strategy at star-studded event with Oprah Winfrey and Steven Spielberg,2019-03-30,0.0,0,47.90999984741211,47.91999816894531,47.095001220703125,47.810001373291016,46.08536911010742,111448000
Apple sets out services strategy at star-studded event with Oprah Winfrey and Steven Spielberg,2019-03-31,0.0,0,47.90999984741211,47.91999816894531,47.095001220703125,47.810001373291016,46.08536911010742,111448000
The tech company is offering more services but questions over pricing remain,2019-04-01,0.0,0,47.90999984741211,47.91999816894531,47.095001220703125,47.810001373291016,46.08536911010742,111448000
The tech company is offering more services but questions over pricing remain,2019-04-02,0.0,0,47.772499084472656,48.6150016784668,47.76250076293945,48.505001068115234,46.75529479980469,91062800
The tech company is offering more services but questions over pricing remain,2019-04-03,0.0,0,48.3125,49.125,48.28749847412109,48.837501525878906,47.07579803466797,93087200
The tech company is offering more services but questions over pricing remain,2019-04-04,0.0,0,48.6974983215332,49.09249877929688,48.28499984741211,48.92250061035156,47.15774154663086,76457200
"Members of UK Parliament vote to seize control of the Brexit process, Apple brings o…",2019-04-05,0.0,0,49.11249923706055,49.275001525878906,48.98249816894531,49.25,47.47343063354492,74106400
"Members of UK Parliament vote to seize control of the Brexit process, Apple brings o…",2019-04-06,0.0,0,49.10499954223633,50.057498931884766,49.084999084472656,50.025001525878906,48.220462799072266,103526800
"Members of UK Parliament vote to seize control of the Brexit process, Apple brings o…",2019-04-07,0.0,0,49.10499954223633,50.057498931884766,49.084999084472656,50.025001525878906,48.220462799072266,103526800
Latest move to expand consumer lending pitches the bank into a competitive market,2019-04-08,0.4588,1,49.10499954223633,50.057498931884766,49.084999084472656,50.025001525878906,48.220462799072266,103526800
"Walmart, Tesco and Apple among groups that did not participate in disclosure initiative",2019-04-09,0.0,0,50.08000183105469,50.712501525878906,49.807498931884766,49.875,48.07587432861328,143072800
Court rules one of chipmaker’s key patents as ‘invalid’,2019-04-10,0.0,0,49.66999816894531,50.185001373291016,49.54499816894531,50.15499877929688,48.34576797485352,86781200
Court rules one of chipmaker’s key patents as ‘invalid’,2019-04-11,0.0,0,50.212501525878906,50.25,49.61000061035156,49.73749923706055,47.94334030151367,83603200
The shift to services from video to finance may well mark a historic turning point,2019-04-12,0.2732,1,49.79999923706055,50.03499984741211,49.0525016784668,49.71749877929688,47.924049377441406,111042800
Jumping into consumer finance shows both companies are grasping for growth,2019-04-13,0.3818,1,49.64500045776367,49.962501525878906,49.50249862670898,49.807498931884766,48.01080703735352,70146400
Drug companies bet technology can revolutionise the $65bn market for clinical trials,2019-04-14,0.0,0,49.64500045776367,49.962501525878906,49.50249862670898,49.807498931884766,48.01080703735352,70146400
Falling demand and rising inventories take quarterly operating income to lowest in 2 years,2019-04-15,-0.5719,-1,49.64500045776367,49.962501525878906,49.50249862670898,49.807498931884766,48.01080703735352,70146400
Tim Bradshaw looks at the challenges of wireless charging in the latest ‘Tech Teardowns’ column,2019-04-16,0.0772,0,49.8650016784668,50.34249877929688,49.63999938964844,49.8125,48.015625,102785600
Gaming could generate more revenues than TV or news subscriptions,2019-04-17,0.0,0,49.8849983215332,50.845001220703125,49.65250015258789,50.782501220703125,48.95064163208008,115627200
Gaming could generate more revenues than TV or news subscriptions,2019-04-18,0.0,0,50.77999877929688,51.03749847412109,50.630001068115234,50.96500015258789,49.12656021118164,96783200
US court case between iPhone maker and chip supplier over chip royalties set to begin,2019-04-19,0.0,0,50.70750045776367,51.23500061035156,50.584999084472656,51.13249969482422,49.28800964355469,77758000
US court case between iPhone maker and chip supplier over chip royalties set to begin,2019-04-20,0.0,0,50.70750045776367,51.23500061035156,50.584999084472656,51.13249969482422,49.28800964355469,77758000
US court case between iPhone maker and chip supplier over chip royalties set to begin,2019-04-21,0.0,0,50.70750045776367,51.23500061035156,50.584999084472656,51.13249969482422,49.28800964355469,77758000
US court case between iPhone maker and chip supplier over chip royalties set to begin,2019-04-22,0.0,0,50.70750045776367,51.23500061035156,50.584999084472656,51.13249969482422,49.28800964355469,77758000
US court case between iPhone maker and chip supplier over chip royalties set to begin,2019-04-23,0.0,0,51.10749816894531,51.9375,50.97499847412109,51.869998931884766,49.99891662597656,93292000
US court case between iPhone maker and chip supplier over chip royalties set to begin,2019-04-24,0.0,0,51.84000015258789,52.119998931884766,51.76250076293945,51.790000915527344,49.92179489135742,70162400
US court case between iPhone maker and chip supplier over chip royalties set to begin,2019-04-25,0.0,0,51.70750045776367,51.93999862670898,51.27999877929688,51.31999969482422,49.46875,74172800
US court case between iPhone maker and chip supplier over chip royalties set to begin,2019-04-26,0.0,0,51.22499847412109,51.25,50.52999877929688,51.07500076293945,49.23258972167969,74596400
US court case between iPhone maker and chip supplier over chip royalties set to begin,2019-04-27,0.0,0,51.09999847412109,51.49250030517578,50.96500015258789,51.15250015258789,49.30729293823242,88818800
Germany’s telecoms regulator says Huawei can stay in the 5G network race,2019-04-28,0.0,0,51.09999847412109,51.49250030517578,50.96500015258789,51.15250015258789,49.30729293823242,88818800
Germany’s telecoms regulator says Huawei can stay in the 5G network race,2019-04-29,0.0,0,51.09999847412109,51.49250030517578,50.96500015258789,51.15250015258789,49.30729293823242,88818800
Germany’s telecoms regulator says Huawei can stay in the 5G network race,2019-04-30,0.0,0,50.76499938964844,50.84999847412109,49.77750015258789,50.16749954223633,48.35782241821289,186139600
Intel quits race to build 5G chips as rival is welcomed back as supplier to the iPhone,2019-05-01,0.34,1,52.470001220703125,53.82749938964844,52.307498931884766,52.630001068115234,50.73149490356445,259309200
Intel quits race to build 5G chips as rival is welcomed back as supplier to the iPhone,2019-05-02,0.34,1,52.459999084472656,53.16249847412109,52.032501220703125,52.28749847412109,50.40135192871094,127985200
"After settling their legal dispute, the tech juggernauts are free to deal with their other problems",2019-05-03,-0.1531,-1,52.72249984741211,52.959999084472656,52.557498931884766,52.9375,51.02790069580078,83569600
"After settling their legal dispute, the tech juggernauts are free to deal with their other problems",2019-05-04,-0.1531,-1,51.0724983215332,52.209999084472656,50.875,52.119998931884766,50.239891052246094,129772400
Downloads of Chinese short video platform banned over claims of inappropriate content,2019-05-05,-0.4588,-1,51.0724983215332,52.209999084472656,50.875,52.119998931884766,50.239891052246094,129772400
Downloads of Chinese short video platform banned over claims of inappropriate content,2019-05-06,-0.4588,-1,51.0724983215332,52.209999084472656,50.875,52.119998931884766,50.239891052246094,129772400
Downloads of Chinese short video platform banned over claims of inappropriate content,2019-05-07,-0.4588,-1,51.470001220703125,51.85499954223633,50.20750045776367,50.71500015258789,48.88557052612305,155054800
Downloads of Chinese short video platform banned over claims of inappropriate content,2019-05-08,-0.4588,-1,50.47499847412109,51.334999084472656,50.4375,50.72499847412109,48.89521026611328,105358000
Downloads of Chinese short video platform banned over claims of inappropriate content,2019-05-09,-0.4588,-1,50.09999847412109,50.41999816894531,49.165000915527344,50.18000030517578,48.369873046875,139634400
Downloads of Chinese short video platform banned over claims of inappropriate content,2019-05-10,-0.4588,-1,49.35499954223633,49.712501525878906,48.192501068115234,49.29499816894531,47.69977188110352,164834800
Downloads of Chinese short video platform banned over claims of inappropriate content,2019-05-11,-0.4588,-1,46.9275016784668,47.369998931884766,45.712501525878906,46.43000030517578,44.927494049072266,229722400
Downloads of Chinese short video platform banned over claims of inappropriate content,2019-05-12,-0.4588,-1,46.9275016784668,47.369998931884766,45.712501525878906,46.43000030517578,44.927494049072266,229722400
"Netflix close to 150m subscribers, Sony and Microsoft preview new consoles",2019-05-13,0.0,0,46.9275016784668,47.369998931884766,45.712501525878906,46.43000030517578,44.927494049072266,229722400
End to legal marathon boosts US supplier of next-generation technology,2019-05-14,0.4215,1,46.602500915527344,47.42499923706055,46.352500915527344,47.165000915527344,45.638710021972656,146118800
End to legal marathon boosts US supplier of next-generation technology,2019-05-15,0.4215,1,46.567501068115234,47.9375,46.505001068115234,47.72999954223633,46.1854362487793,106178800
End to legal marathon boosts US supplier of next-generation technology,2019-05-16,0.4215,1,47.477500915527344,48.11750030517578,47.209999084472656,47.52000045776367,45.98222351074219,132125600
End to legal marathon boosts US supplier of next-generation technology,2019-05-17,0.4215,1,46.73249816894531,47.72499847412109,46.68999862670898,47.25,45.72096252441406,131516400
End to legal marathon boosts US supplier of next-generation technology,2019-05-18,0.4215,1,45.880001068115234,46.087501525878906,45.06999969482422,45.772499084472656,44.29126739501953,154449200
End to legal marathon boosts US supplier of next-generation technology,2019-05-19,0.4215,1,45.880001068115234,46.087501525878906,45.06999969482422,45.772499084472656,44.29126739501953,154449200
End to legal marathon boosts US supplier of next-generation technology,2019-05-20,0.4215,1,45.880001068115234,46.087501525878906,45.06999969482422,45.772499084472656,44.29126739501953,154449200
End to legal marathon boosts US supplier of next-generation technology,2019-05-21,0.4215,1,46.30500030517578,47.0,46.17499923706055,46.650001525878906,45.140384674072266,113459200
Shares in iPhone maker have soared despite warnings of smartphone slump,2019-05-22,0.4745,1,46.165000915527344,46.4275016784668,45.63750076293945,45.69499969482422,44.21628189086914,118994400
Shares in iPhone maker have soared despite warnings of smartphone slump,2019-05-23,0.4745,1,44.95000076293945,45.1349983215332,44.45249938964844,44.915000915527344,43.461517333984375,146118800
Shares in iPhone maker have soared despite warnings of smartphone slump,2019-05-24,0.4745,1,45.04999923706055,45.53499984741211,44.65499877929688,44.74250030517578,43.29460144042969,94858800
Shares in iPhone maker have soared despite warnings of smartphone slump,2019-05-25,0.4745,1,44.72999954223633,45.147499084472656,44.477500915527344,44.557498931884766,43.1156005859375,111792800
Shares in iPhone maker have soared despite warnings of smartphone slump,2019-05-26,0.4745,1,44.72999954223633,45.147499084472656,44.477500915527344,44.557498931884766,43.1156005859375,111792800
Shares in iPhone maker have soared despite warnings of smartphone slump,2019-05-27,0.4745,1,44.72999954223633,45.147499084472656,44.477500915527344,44.557498931884766,43.1156005859375,111792800
Shares in iPhone maker have soared despite warnings of smartphone slump,2019-05-28,0.4745,1,44.72999954223633,45.147499084472656,44.477500915527344,44.557498931884766,43.1156005859375,111792800
Wall Street sees stabilisation of iPhone business despite 17% fall in revenues,2019-05-29,0.0,0,44.10499954223633,44.837501525878906,44.0,44.345001220703125,42.90997695922852,113924800
Chipmaker resolved legal battle with the iPhone maker last month,2019-05-30,-0.1027,-1,44.48749923706055,44.807498931884766,44.16749954223633,44.57500076293945,43.13253021240234,84873600
EU to launch formal competition inquiry as music streaming battle escalates,2019-05-31,-0.3818,-1,44.057498931884766,44.497501373291016,43.747501373291016,43.76750183105469,42.35115814208984,108174400
EU to launch formal competition inquiry as music streaming battle escalates,2019-06-01,-0.3818,-1,43.900001525878906,44.47999954223633,42.567501068115234,43.32500076293945,41.9229736328125,161584400
EU to launch formal competition inquiry as music streaming battle escalates,2019-06-02,-0.3818,-1,43.900001525878906,44.47999954223633,42.567501068115234,43.32500076293945,41.9229736328125,161584400
Panic is in the air as the US prepares to impose more tariffs on China,2019-06-03,-0.6705,-1,43.900001525878906,44.47999954223633,42.567501068115234,43.32500076293945,41.9229736328125,161584400
Tech group sets out ‘principles and practices’ amid criticism on both sides of Atlantic,2019-06-04,-0.4404,-1,43.86000061035156,44.95750045776367,43.630001068115234,44.90999984741211,43.45668029785156,123872000
Developers and rivals will be feeling nervous as a push into services gathers pace,2019-06-05,-0.1531,-1,46.06999969482422,46.247501373291016,45.28499984741211,45.6349983215332,44.15822219848633,119093600
Developers and rivals will be feeling nervous as a push into services gathers pace,2019-06-06,-0.1531,-1,45.77000045776367,46.36750030517578,45.53749847412109,46.30500030517578,44.80654525756836,90105200
Developer conference often contains clues to the company’s long-term strategy,2019-06-07,0.0,0,46.62749862670898,47.97999954223633,46.442501068115234,47.53749847412109,45.99916076660156,122737600
Developer conference often contains clues to the company’s long-term strategy,2019-06-08,0.0,0,47.95249938964844,48.84249877929688,47.90499877929688,48.14500045776367,46.58700942993164,104883600
Developer conference often contains clues to the company’s long-term strategy,2019-06-09,0.0,0,47.95249938964844,48.84249877929688,47.90499877929688,48.14500045776367,46.58700942993164,104883600
New sign-in function gives users the option of hiding their email addresses,2019-06-10,-0.296,-1,47.95249938964844,48.84249877929688,47.90499877929688,48.14500045776367,46.58700942993164,104883600
New sign-in function gives users the option of hiding their email addresses,2019-06-11,-0.296,-1,48.71500015258789,49.0,48.400001525878906,48.70249938964844,47.12646484375,107731600
"DoJ and FTC agree oversight of Facebook, Amazon, Google and Apple as Congress also acts",2019-06-12,0.4939,1,48.48749923706055,48.99250030517578,48.34749984741211,48.54750061035156,46.97648239135742,73012800
"DoJ and FTC agree oversight of Facebook, Amazon, Google and Apple as Congress also acts",2019-06-13,0.4939,1,48.67499923706055,49.1974983215332,48.400001525878906,48.53749847412109,46.966796875,86698400
"DoJ and FTC agree oversight of Facebook, Amazon, Google and Apple as Congress also acts",2019-06-14,0.4939,1,47.88750076293945,48.397499084472656,47.57500076293945,48.185001373291016,46.62570571899414,75046000
"DoJ and FTC agree oversight of Facebook, Amazon, Google and Apple as Congress also acts",2019-06-15,0.4939,1,48.22499847412109,48.7400016784668,48.04249954223633,48.47249984741211,46.90389633178711,58676400
"DoJ and FTC agree oversight of Facebook, Amazon, Google and Apple as Congress also acts",2019-06-16,0.4939,1,48.22499847412109,48.7400016784668,48.04249954223633,48.47249984741211,46.90389633178711,58676400
"DoJ and FTC agree oversight of Facebook, Amazon, Google and Apple as Congress also acts",2019-06-17,0.4939,1,48.22499847412109,48.7400016784668,48.04249954223633,48.47249984741211,46.90389633178711,58676400
"DoJ and FTC agree oversight of Facebook, Amazon, Google and Apple as Congress also acts",2019-06-18,0.4939,1,49.01250076293945,50.0724983215332,48.8025016784668,49.61249923706055,48.00700378417969,106204000
Focus on services is controversial in many ways,2019-06-19,-0.2023,-1,49.91999816894531,49.970001220703125,49.32749938964844,49.46749877929688,47.866695404052734,84496800
"Google, Apple, Amazon and Facebook come under pressure from US anti-trust probes",2019-06-20,-0.128,-1,50.09249877929688,50.15250015258789,49.50749969482422,49.8650016784668,48.25133895874024,86056000
Tech group takes aggressive stance on intangible features its rivals will struggle to match,2019-06-21,-0.4404,-1,49.70000076293945,50.212501525878906,49.53749847412109,49.69499969482422,48.08684158325195,191202400
Tech group takes aggressive stance on intangible features its rivals will struggle to match,2019-06-22,-0.4404,-1,49.6349983215332,50.040000915527344,49.54249954223633,49.64500045776367,48.03845977783203,72881600
"As US watchdogs join investigations, here are the issues already under the microscope",2019-06-23,0.296,1,49.6349983215332,50.040000915527344,49.54249954223633,49.64500045776367,48.03845977783203,72881600
"As US watchdogs join investigations, here are the issues already under the microscope",2019-06-24,0.296,1,49.6349983215332,50.040000915527344,49.54249954223633,49.64500045776367,48.03845977783203,72881600
"As US watchdogs join investigations, here are the issues already under the microscope",2019-06-25,0.296,1,49.60749816894531,49.81499862670898,48.8224983215332,48.89250183105469,47.31032180786133,84281200
Politicians and regulators have started asking once unthinkable questions,2019-06-26,0.0,0,49.442501068115234,50.247501373291016,49.337501525878906,49.95000076293945,48.333587646484375,104270000
Display maker has struggled with industry shifts and reliance on Apple,2019-06-27,-0.34,-1,50.0724983215332,50.39250183105469,49.89250183105469,49.935001373291016,48.319068908691406,83598800
Design chief’s departure will force a rethink of current projects and resource allocation,2019-06-28,0.0,0,49.66999816894531,49.875,49.26250076293945,49.47999954223633,47.8787841796875,124442400
Design chief’s departure will force a rethink of current projects and resource allocation,2019-06-29,0.0,0,50.79249954223633,51.122501373291016,50.16249847412109,50.38750076293945,48.75693130493164,109012000
The Federal Reserve singles out Credit Suisse in its annual stress tests,2019-06-30,-0.0516,0,50.79249954223633,51.122501373291016,50.16249847412109,50.38750076293945,48.75693130493164,109012000
The Federal Reserve singles out Credit Suisse in its annual stress tests,2019-07-01,-0.0516,0,50.79249954223633,51.122501373291016,50.16249847412109,50.38750076293945,48.75693130493164,109012000
The Federal Reserve singles out Credit Suisse in its annual stress tests,2019-07-02,-0.0516,0,50.352500915527344,50.782501220703125,50.34000015258789,50.682498931884766,49.04238510131836,67740800
The Federal Reserve singles out Credit Suisse in its annual stress tests,2019-07-03,-0.0516,0,50.81999969482422,51.11000061035156,50.67250061035156,51.102500915527344,49.44879913330078,45448000
The Federal Reserve singles out Credit Suisse in its annual stress tests,2019-07-04,-0.0516,0,50.837501525878906,51.27000045776367,50.72499847412109,51.057498931884766,49.405250549316406,69062000
The Federal Reserve singles out Credit Suisse in its annual stress tests,2019-07-05,-0.0516,0,50.837501525878906,51.27000045776367,50.72499847412109,51.057498931884766,49.405250549316406,69062000
